group,id,title_ru,size,directions,images,method,priority,prompt_en,note
icons,icon_crab_shell,Панцирь краба,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Crab shell (material), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_crab_meat,Мясо краба,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Crab meat (food), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_glowing_whisker,Светящийся ус,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Glowing whisker (material), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_bone,Кость,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Bone (material), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_drowned_remains,Останки,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Remains (remains), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_salt_crystal,Соляной кристалл,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Salt crystal (material), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_old_crown,Старая крона,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Old crown (gift), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_grandma_anchor,Якорь бабушки,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Grandmother's anchor (quest), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_swordfish,Меч-рыба,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Swordfish (food), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_chest_deep,Сундук из Глуби,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Chest from the Deep (cargo), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_heart_of_grotto,Сундук «Сердце грота»,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Chest 'Heart of the Grotto' (cargo), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_smuggler_crate,Ящик контрабандистов,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Smugglers' crate (cargo), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_sextant_cracked,Секстант с трещиной,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Cracked sextant (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_captain_glasses,Очки капитана,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Captain's spectacles (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_medallion_portrait,Медальон с портретом,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Portrait locket (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_solvik_nail,Кованый гвоздь Старого Сольвика,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Forged nail of Old Solvik (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_toy_boat,Детская деревянная лодочка,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Child's wooden boat (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_street_sign,"Табличка «Ул. Сетей, 3»",16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Sign 'Net Street, 3' (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_chapel_bell_cracked,Треснутый колокольчик часовни,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Cracked chapel bell (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fresco_fragment,Фрагмент фрески,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Fresco fragment (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_squid_beak,Клюв гигантского кальмара,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Giant squid beak (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_scrimshaw,Скримшоу,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Scrimshaw (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_smuggler_flask,Фляга контрабандиста,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Smuggler's flask (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fortuna_wheel,Обломок штурвала «Фортуны»,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Piece of the Fortuna's wheel (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_false_lantern,Старый ложный фонарь,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Old false lantern (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_grim_seal,Печать Гримов,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: The Grims' seal (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fisher_knife,Нож рыбака,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Fisher's knife (weapon), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_gaff_wood,Деревянный багор,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Wooden gaff (weapon), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_gaff_iron,Кованый багор,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Forged gaff (weapon), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_cutlass,Абордажный тесак,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Boarding cutlass (weapon), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_speargun,Гарпунное ружьё,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Speargun (weapon), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_silver_cutlass,Серебряный тесак,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Silver cutlass (weapon), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_frozen_swordfish,Замороженная меч-рыба,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Frozen swordfish (weapon), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_moray_fang,Клык Мурены,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Moray's Fang (amulet), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_ringer_bell,Колокольчик Звонаря,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: The Ringer's bell (amulet), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fragment_f2,Фрагмент Ф2,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Fragment F2 (quest), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_diving_suit,Скафандр,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Diving suit (tool), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_rann_gills,«Жабры Ранн»,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: 'Rann's Gills' (amulet), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_porthole_glass,Стекло иллюминатора,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Porthole glass (quest), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_hand_pump,Ручной насос,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Hand pump (part), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_berta_crate_stones,Ящик со «Святой Берты»,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Crate from the Saint Berta (cargo), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_agatha_chest,Водолазный сундук Агаты,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Agatha's diving chest (quest), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_lantern_agatha,Фонарь Агаты,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Agatha's lantern (tool), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_agatha_tin_box,Жестяная коробка Агаты,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Agatha's tin box (quest), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_page_19,Страница журнала Агаты,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: A page of Agatha's log (quest), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_page_20,Страница журнала Агаты,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: A page of Agatha's log (quest), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_page_21,Страница журнала Агаты,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: A page of Agatha's log (quest), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_page_23,Бутылка с запиской,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: A bottle with a note (quest), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_agatha_letter,Письмо без обратного адреса,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Letter with no return address (quest), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fragment_f1,Камень Уговора: первый фрагмент,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Pact Stone: first fragment (quest), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fragment_f3,Камень Уговора: третий фрагмент,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Pact Stone: third fragment (quest), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_black_book,Чёрная книга Гримов,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: The Grims' black book (quest), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_tuve_skin,Тюленья шкура,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: A sealskin (quest), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_safe_key,Ключ от сейфа Гримов,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Key to the Grims' safe (quest), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_death_certificates,Копии свидетельств о смерти,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Copies of death certificates (quest), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_vera_notebooks,Тетради Веры Сольм,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Vera Solm's notebooks (quest), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_paper,Бумага,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Paper (material), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_skau_lantern,Фонарь ложного огня,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: The false fire's lantern (quest), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_drag_sledge,Волокуша,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Drag sledge (tool), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fortuna_bones,Кости с «Фортуны»,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Bones from the Fortuna (remains), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_thanks_letter,Благодарственное письмо,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: A letter of thanks (keepsake), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_labskaus,Лапскаус,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Labskaus (food), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_labskaus_cook,Лапскаус кока,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: The cook's labskaus (food), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_pearl_necklace,Жемчужное ожерелье,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Pearl necklace (keepsake), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_sextant,Секстант,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Sextant (tool), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_martin_ember,Уголёк Мартина,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Martin's ember (amulet), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_crow_eye,Глаз ворона,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Raven's Eye (amulet), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_ion_violin,Скрипка Иона,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Ion's violin (quest), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_lotta_ring,Кольцо Лотты,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Lotta's ring (quest), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_captain_cap,Капитанская фуражка,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Captain's cap (clothes), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_signal_flare,Сигнальная ракета,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Signal flare (tool), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_pennington_portfolio,Портфель Пеннингтона,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Pennington's portfolio (quest), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_gudmund_bones,Кости у обломков лодки,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Bones by a boat wreck (remains), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_tobias_remains,Останки водолаза,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: A diver's remains (remains), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_tobias_helmet,Медный шлем Тобиаса,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Tobias's copper helmet (quest), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_helmet_porthole_plus,Шлем с иллюминатором+,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Porthole helmet+ (clothes), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_full_skerry_map,Полная карта шхер,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: The full skerry map (keepsake), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_solvik_bell,Колокол Старого Сольвика,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: The bell of Old Solvik (quest), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_brigi_skull,Череп сплетницы,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: A gossip's skull (remains), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_grim_drawing,Рисунок «Фонарь Грима»,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Drawing: 'Grim's Lantern' (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_brass_badge,Латунный значок клуба,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Brass club badge (material), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_message_bottle,Письмо в бутылке,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Message in a bottle (gift), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_empty_bottle,Пустая бутылка,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Empty bottle (material), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_unopened_letter,Нераспечатанное письмо в бутылке,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Unopened message in a bottle (gift), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_letter_hedda,Письмо для Хедды,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: A letter for Hedda (quest), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
